customer_id,monthly_charges,prev_monthly_charges,tickets_7d,tickets_30d,tickets_90d,avg_sentiment,category_billing,category_technical,category_general,days_since_last_ticket,contract_type,tenure_months,churn
CUST_1273,29.950000000000003,73.57,4,4,10,-0.468,3,1,0,43,Month-to-month,42,1
CUST_1274,85.0625,103.61,0,3,7,0.578,2,2,0,10,One year,50,0
CUST_1275,38.1125,102.14,0,6,15,-0.253,2,0,2,11,One year,32,0
CUST_1276,55.25,104.33,2,3,5,0.466,1,5,0,9,Two year,30,0
CUST_1277,148.3375,68.51,1,4,10,-0.968,1,2,0,76,One year,24,1
CUST_1278,42.8125,53.36,2,6,5,-0.97,1,4,1,53,Month-to-month,66,1
CUST_1279,87.3625,99.16,1,5,7,-0.941,1,3,0,33,Month-to-month,21,1
CUST_1280,102.27499999999999,65.13,1,11,3,-0.561,1,4,1,29,Two year,42,1
CUST_1281,112.8125,38.34,0,3,6,-0.252,3,4,0,14,Month-to-month,58,1
CUST_1282,94.94999999999999,105.5,1,2,8,0.216,1,1,2,7,Two year,2,0
CUST_1283,26.225,108.26,1,3,5,0.972,2,3,1,39,Month-to-month,16,1
CUST_1284,65.8125,66.63,0,4,4,-0.291,1,4,1,21,Month-to-month,7,1
CUST_1285,89.71249999999999,27.57,2,3,8,-0.889,0,3,1,4,One year,55,1
CUST_1286,35.9875,58.78,0,2,8,-0.61,0,1,0,19,Two year,15,1
CUST_1287,68.825,100.35,2,7,5,0.796,1,2,2,86,One year,23,0
CUST_1288,29.15,110.18,0,7,7,0.399,5,3,1,48,Two year,69,0
CUST_1289,34.825,40.35,0,9,8,0.58,4,5,2,51,One year,1,1
CUST_1290,74.6125,26.7,1,4,10,-0.752,3,3,4,65,Month-to-month,69,1
CUST_1291,41.587500000000006,107.74,0,6,7,-0.73,2,4,1,18,One year,13,1
CUST_1292,95.9375,58.94,2,8,7,-0.776,2,6,1,89,Month-to-month,26,1
CUST_1293,111.1875,74.18,1,5,2,0.714,0,4,0,13,Two year,52,0
CUST_1294,125.075,116.81,0,9,8,-0.58,0,4,0,6,Two year,13,1
CUST_1295,50.025000000000006,26.66,0,5,8,0.286,0,2,1,56,Month-to-month,55,1
CUST_1296,45.9375,84.83,1,6,8,0.032,4,2,0,79,One year,29,0
CUST_1297,38.075,27.41,2,4,7,0.089,2,1,1,9,Month-to-month,18,1
CUST_1298,104.55,57.55,1,5,4,-0.609,1,2,1,21,One year,2,1
CUST_1299,113.3125,100.38,3,4,7,0.27,2,5,0,89,Month-to-month,27,1
CUST_1300,28.95,63.35,1,4,9,-0.914,1,2,0,4,Month-to-month,50,1
CUST_1301,142.025,119.72,1,7,13,0.987,2,3,1,75,Two year,42,0
CUST_1302,31.5,75.91,0,4,6,-0.946,3,4,0,87,One year,67,1
CUST_1303,92.6625,52.12,1,5,8,-0.9,0,1,2,23,One year,10,1
CUST_1304,113.63749999999999,42.01,0,6,10,-0.351,5,1,1,14,Month-to-month,9,1
CUST_1305,133.875,55.05,1,3,3,0.663,1,3,0,87,One year,3,1
CUST_1306,114.26249999999999,57.25,1,3,7,-0.486,5,5,0,87,Month-to-month,38,1
CUST_1307,125.2125,26.87,0,5,7,-0.056,2,2,1,25,Month-to-month,70,1
CUST_1308,67.4375,56.96,0,5,14,-0.964,2,3,3,54,One year,69,1
CUST_1309,126.85000000000001,66.42,2,5,7,-0.842,1,7,3,17,One year,30,1
CUST_1310,35.0125,92.27,1,5,13,0.216,1,3,3,42,Month-to-month,14,1
CUST_1311,136.85,85.67,2,3,4,-0.611,2,4,2,5,One year,2,1
CUST_1312,93.45,90.88,0,5,5,0.389,2,3,3,44,One year,8,0
CUST_1313,127.16250000000001,20.84,2,5,9,0.571,2,0,0,24,One year,18,1
CUST_1314,81.53750000000001,41.77,2,2,13,0.701,2,5,0,80,One year,71,1
CUST_1315,105.45,86.17,0,4,10,-0.732,0,7,1,15,Two year,13,0
CUST_1316,90.8,68.4,0,3,8,-0.089,3,2,1,54,Two year,46,0
CUST_1317,116.44999999999999,20.53,1,5,7,0.894,1,3,0,55,Month-to-month,54,0
CUST_1318,35.2,100.45,1,4,5,0.544,1,4,2,28,Month-to-month,12,1
CUST_1319,32.55,97.28,1,3,8,-0.766,0,1,2,63,Two year,40,1
CUST_1320,55.8875,74.84,1,5,7,0.005,1,6,0,0,Month-to-month,38,1
CUST_1321,44.9375,26.65,2,5,13,0.845,3,3,1,44,Two year,12,0
CUST_1322,133.97500000000002,96.65,2,6,10,-0.12,3,4,1,83,Month-to-month,67,1
CUST_1323,52.400000000000006,78.37,1,3,5,0.675,3,2,2,25,One year,25,0
CUST_1324,146.9875,98.2,0,3,10,-0.008,2,2,1,84,One year,35,0
CUST_1325,67.1125,95.17,1,9,13,-0.786,0,6,0,49,Two year,16,1
CUST_1326,47.7625,100.3,1,3,7,-0.704,1,5,0,26,Two year,45,1
CUST_1327,123.7125,71.8,2,7,8,-0.907,1,5,0,34,Two year,13,1
CUST_1328,107.3375,34.03,1,2,4,-0.609,2,3,1,79,Two year,24,1
CUST_1329,87.27499999999999,87.12,2,9,9,0.787,4,2,3,28,One year,2,1
CUST_1330,94.42500000000001,82.05,0,5,6,0.3,2,1,0,6,One year,10,0
CUST_1331,114.9,94.23,2,3,10,0.478,0,2,2,61,Two year,19,0
CUST_1332,53.5625,36.99,2,6,7,0.243,1,3,0,70,Two year,24,0
CUST_1333,149.5375,39.5,1,7,8,-0.227,3,2,1,33,Month-to-month,61,1
CUST_1334,146.85,109.04,0,4,6,-0.566,1,7,3,47,One year,5,1
CUST_1335,106.2875,95.0,0,3,8,0.851,2,2,1,4,One year,34,0
CUST_1336,49.9375,110.82,1,4,13,0.03,2,3,2,7,Two year,64,1
CUST_1337,110.02499999999999,95.87,0,8,4,-0.038,3,2,0,71,Month-to-month,12,1
CUST_1338,34.025,79.72,0,3,8,0.992,3,2,1,42,One year,59,0
CUST_1339,28.8375,85.41,0,6,2,-0.232,2,2,2,51,Month-to-month,21,1
CUST_1340,57.212500000000006,108.91,1,6,7,0.708,0,3,1,73,Month-to-month,47,1
CUST_1341,82.825,77.88,0,4,7,0.725,3,2,0,0,One year,53,0
CUST_1342,133.5375,83.24,3,3,8,-0.535,2,5,2,37,One year,39,1
CUST_1343,115.9,35.65,1,2,8,-0.81,1,2,2,6,Month-to-month,31,1
CUST_1344,117.83749999999999,67.39,0,4,4,0.951,3,3,2,80,Month-to-month,46,1
CUST_1345,78.1875,91.64,0,6,10,-0.148,1,5,0,55,One year,57,0
CUST_1346,68.23750000000001,47.09,1,6,10,-0.996,2,2,0,45,Two year,37,1
CUST_1347,71.375,40.23,0,5,5,-0.002,4,5,1,23,Month-to-month,27,1
CUST_1348,148.45000000000002,51.38,0,7,5,0.239,5,4,1,34,One year,29,1
CUST_1349,30.012500000000003,44.15,2,7,4,0.552,4,7,1,72,Month-to-month,18,1
CUST_1350,133.375,41.49,1,4,6,0.886,3,3,0,41,One year,4,1
CUST_1351,97.3375,62.49,1,4,7,0.83,3,4,0,66,Month-to-month,1,1
CUST_1352,79.825,110.78,1,6,7,0.88,0,2,2,43,Month-to-month,24,0
CUST_1353,115.6625,70.71,1,3,8,-0.936,2,4,1,3,Two year,42,1
CUST_1354,85.8375,38.79,1,6,7,0.424,1,1,1,76,Month-to-month,60,1
CUST_1355,134.175,27.7,1,7,6,-0.548,1,4,0,23,Month-to-month,24,1
CUST_1356,137.58749999999998,89.62,1,5,9,-0.625,2,2,1,70,Month-to-month,56,1
CUST_1357,77.7125,58.28,2,5,8,0.601,4,2,0,18,One year,69,0
CUST_1358,59.6,102.18,2,6,10,-0.166,3,1,0,49,One year,18,0
CUST_1359,99.05,85.95,1,3,7,0.833,3,5,0,17,One year,65,0
CUST_1360,139.04999999999998,99.62,2,5,6,-0.915,0,3,2,27,One year,10,1
CUST_1361,51.3375,47.19,0,6,12,0.604,2,3,1,28,Month-to-month,17,1
CUST_1362,102.875,89.24,2,5,9,-0.726,3,2,0,72,Two year,58,1
CUST_1363,103.94999999999999,46.41,1,3,6,-0.647,2,2,1,84,Month-to-month,35,1
CUST_1364,116.6375,113.91,1,6,7,-0.045,3,1,0,44,Month-to-month,4,1
CUST_1365,41.449999999999996,83.64,0,4,8,-0.209,0,3,1,6,Two year,44,0
CUST_1366,114.475,52.45,3,6,6,-0.028,3,2,2,44,Two year,67,1
CUST_1367,138.625,46.95,0,3,6,0.88,5,1,1,88,Two year,28,1
CUST_1368,47.4625,39.09,1,6,13,0.315,1,0,0,25,Two year,11,0
CUST_1369,54.6875,89.46,0,4,5,-0.419,4,1,0,69,Two year,3,0
CUST_1370,146.425,41.87,1,6,6,-0.654,1,2,1,48,Two year,3,1
CUST_1371,47.625,79.53,1,4,6,-0.16,4,3,1,83,One year,25,0
CUST_1372,131.8,46.46,1,9,8,-0.097,0,1,0,17,Two year,12,1
CUST_1373,86.53750000000001,86.2,0,5,8,0.203,3,3,2,83,Two year,49,0
CUST_1374,55.9,101.49,0,4,10,-0.468,2,4,2,39,Two year,56,0
CUST_1375,133.83749999999998,97.8,2,4,15,0.535,3,7,1,17,Two year,53,0
CUST_1376,80.6625,96.09,0,5,6,-0.803,4,6,2,46,Two year,10,1
CUST_1377,89.35000000000001,38.77,1,4,5,0.121,1,3,1,0,One year,19,1
CUST_1378,69.9,28.84,0,2,11,0.247,0,4,2,32,One year,47,1
CUST_1379,99.125,89.89,2,2,6,-0.586,1,2,2,38,One year,54,1
CUST_1380,45.4375,56.83,0,6,10,0.652,3,5,2,22,Month-to-month,7,1
CUST_1381,73.8875,63.23,1,5,6,0.231,1,4,1,13,Two year,39,0
CUST_1382,146.175,23.11,0,4,6,0.291,1,4,1,84,One year,32,1
CUST_1383,57.2625,45.96,2,2,7,-0.005,1,5,4,43,Two year,23,0
CUST_1384,107.0875,23.37,2,5,8,0.819,1,6,0,36,Two year,50,1
CUST_1385,65.65,107.92,2,11,8,0.388,3,2,2,70,One year,19,1
CUST_1386,121.6875,44.34,1,5,7,-0.236,2,3,1,75,One year,67,1
CUST_1387,41.362500000000004,75.73,0,7,10,-0.523,4,1,1,36,Two year,25,1
CUST_1388,146.225,23.9,0,9,6,-0.858,2,3,1,27,Two year,25,1
CUST_1389,81.725,86.68,2,6,9,-0.669,4,0,0,6,Month-to-month,6,1
CUST_1390,54.5125,52.3,1,6,10,0.985,0,3,1,51,One year,15,0
CUST_1391,34.1875,109.79,0,3,13,-0.186,1,1,1,16,Two year,63,0
CUST_1392,46.224999999999994,108.81,0,4,7,0.797,5,1,1,61,Month-to-month,20,1
CUST_1393,89.97500000000001,52.53,0,5,9,-0.659,2,4,1,36,Two year,43,1
CUST_1394,67.125,110.1,0,6,8,-0.149,1,6,1,13,One year,67,0
CUST_1395,128.6125,119.62,3,4,10,0.921,1,4,0,50,Two year,4,0
CUST_1396,78.86250000000001,102.54,1,4,6,-0.818,4,4,2,54,One year,6,1
CUST_1397,56.0875,104.49,0,2,12,0.188,1,2,1,56,Month-to-month,59,1
CUST_1398,102.13749999999999,44.9,2,4,11,0.838,1,1,0,3,Two year,52,1
CUST_1399,113.35000000000001,77.67,1,4,6,0.899,1,6,0,85,One year,19,0
CUST_1400,45.875,26.73,1,4,8,0.692,0,2,2,48,Month-to-month,26,1
CUST_1401,45.949999999999996,29.49,1,6,8,0.712,3,1,0,80,Month-to-month,48,1
CUST_1402,29.587500000000002,119.89,0,4,5,0.304,4,0,1,34,One year,55,0
CUST_1403,117.05,52.66,1,6,7,-0.559,0,6,2,52,Two year,59,1
CUST_1404,107.975,94.82,0,5,10,0.461,3,1,2,31,One year,38,0
CUST_1405,84.32499999999999,100.67,5,3,5,0.957,4,3,0,88,Month-to-month,5,1
CUST_1406,130.525,105.8,1,5,10,0.052,3,2,2,9,One year,42,0
CUST_1407,125.71249999999999,119.76,1,8,6,-0.479,1,1,1,61,Month-to-month,35,1
CUST_1408,98.17500000000001,44.15,1,6,8,0.147,2,2,0,1,Month-to-month,69,1
CUST_1409,133.5375,24.04,1,4,6,0.381,3,3,0,62,Month-to-month,3,1
CUST_1410,50.724999999999994,61.12,0,8,10,-0.583,0,3,0,75,Month-to-month,41,1
CUST_1411,38.987500000000004,33.01,1,5,5,0.438,3,2,1,15,Two year,32,0
CUST_1412,58.7125,22.24,0,4,10,0.175,0,4,1,15,Month-to-month,36,1
CUST_1413,32.1375,56.04,0,7,12,0.225,1,0,1,2,Month-to-month,30,1
CUST_1414,91.4,98.37,1,6,7,-0.388,4,1,0,88,Month-to-month,39,1
CUST_1415,142.075,76.62,2,4,10,-0.689,1,2,1,17,One year,60,1
CUST_1416,29.9125,51.28,0,6,9,0.247,0,3,1,41,Two year,56,0
CUST_1417,40.2625,85.43,0,4,8,0.172,2,2,1,31,Month-to-month,58,1
CUST_1418,81.525,43.2,1,3,5,-0.324,3,3,1,49,One year,26,1
CUST_1419,141.7375,21.44,0,5,10,-0.408,4,4,2,48,Month-to-month,5,1
CUST_1420,64.52499999999999,96.44,2,4,9,-0.306,1,1,4,2,Two year,56,0
CUST_1421,88.4,82.37,0,5,11,-0.02,0,5,0,71,Two year,33,0
CUST_1422,30.2,96.23,3,7,12,0.95,2,6,3,4,Two year,9,0
CUST_1423,43.537499999999994,23.89,3,5,11,0.527,0,4,1,56,Two year,32,0
CUST_1424,148.325,103.71,1,4,3,0.703,2,5,1,83,One year,28,0
CUST_1425,145.63750000000002,81.95,0,2,9,0.011,3,1,0,43,Two year,23,1
CUST_1426,25.612499999999997,76.34,1,4,6,0.052,6,8,0,24,One year,69,0
CUST_1427,143.97500000000002,82.46,1,4,11,-0.591,2,4,2,69,One year,62,1
CUST_1428,104.88749999999999,106.44,3,7,6,0.442,3,3,1,22,Two year,48,1
CUST_1429,133.4875,78.69,0,3,7,-0.157,0,4,2,87,One year,66,1
CUST_1430,81.8375,78.1,1,3,9,0.485,6,3,0,9,One year,62,0
CUST_1431,89.45,119.07,2,4,9,-0.182,1,4,0,9,Two year,69,0
CUST_1432,86.1,95.67,0,4,8,-0.783,5,7,1,32,Month-to-month,56,1
CUST_1433,108.3625,64.23,0,5,6,-0.654,2,3,0,72,Month-to-month,36,1
CUST_1434,42.4625,90.74,1,3,6,0.623,4,4,2,17,One year,36,0
CUST_1435,28.75,58.92,1,4,7,-0.483,3,6,1,66,Two year,56,0
CUST_1436,63.4875,42.89,1,3,6,-0.471,0,6,2,73,Two year,7,0
CUST_1437,113.0875,79.69,0,2,8,0.859,2,6,1,26,Two year,32,0
CUST_1438,50.2375,112.82,3,6,8,0.315,6,3,1,34,Month-to-month,1,1
CUST_1439,109.17500000000001,112.91,0,4,10,-0.771,1,2,0,61,One year,58,1
CUST_1440,146.23749999999998,54.19,1,5,11,-0.713,4,3,0,17,Two year,20,1
CUST_1441,36.7375,72.77,2,6,5,-0.455,2,4,0,6,One year,34,0
CUST_1442,109.075,41.16,2,6,7,0.188,2,4,1,70,Two year,51,1
CUST_1443,80.475,119.56,1,8,7,0.506,1,3,1,85,Two year,36,0
CUST_1444,133.5125,118.11,1,5,6,-0.451,1,1,0,9,Two year,26,0
CUST_1445,47.1375,84.95,2,6,10,0.741,2,3,1,26,One year,33,0
CUST_1446,111.575,100.44,0,3,9,-0.782,4,6,0,67,Month-to-month,1,1
CUST_1447,129.7625,91.51,1,6,13,-0.585,2,5,3,75,Month-to-month,67,1
CUST_1448,143.075,79.32,2,7,5,0.941,2,2,0,66,One year,50,1
CUST_1449,110.39999999999999,25.33,0,2,6,-0.731,0,4,1,54,Two year,35,1
CUST_1450,87.15,65.48,1,3,7,0.776,3,0,1,47,Month-to-month,35,1
CUST_1451,102.225,87.48,1,7,18,0.408,2,7,0,66,Month-to-month,59,1
CUST_1452,133.6125,87.75,0,7,7,-0.854,2,4,0,88,One year,13,1
CUST_1453,96.325,57.31,3,7,9,-0.033,7,2,3,25,One year,22,0
CUST_1454,28.799999999999997,114.17,0,5,9,0.038,4,0,1,39,One year,56,1
CUST_1455,141.3625,36.74,0,5,5,0.864,3,2,2,70,Two year,5,1
CUST_1456,111.1875,70.04,1,7,4,-0.158,3,1,0,45,Two year,43,0
CUST_1457,109.5625,89.09,2,6,9,-0.106,1,3,1,73,One year,55,0
CUST_1458,51.9625,89.71,2,4,8,-0.775,0,5,2,66,One year,15,1
CUST_1459,107.3625,84.86,0,3,1,0.278,0,2,1,10,Month-to-month,42,1
CUST_1460,74.2375,47.53,0,5,7,-0.578,0,4,0,50,Month-to-month,9,1
CUST_1461,106.4,35.62,1,5,5,-0.845,2,3,0,31,One year,71,1
CUST_1462,38.325,83.59,0,7,7,0.994,2,3,2,71,One year,57,0
CUST_1463,107.225,79.93,0,7,9,-0.461,2,7,1,19,One year,10,0
CUST_1464,149.925,37.94,1,6,7,-0.718,2,4,0,4,Month-to-month,64,1
CUST_1465,31.025,90.51,0,4,4,0.399,4,3,1,40,Month-to-month,41,1
CUST_1466,147.15,65.52,0,3,7,0.643,2,2,1,12,Two year,13,1
CUST_1467,75.8625,86.78,2,6,2,-0.872,4,3,0,74,Month-to-month,16,1
CUST_1468,133.85,103.74,2,4,7,-0.789,0,2,1,2,Month-to-month,60,1
CUST_1469,122.8,36.97,0,4,8,-0.82,3,1,1,14,One year,31,1
CUST_1470,95.875,21.91,0,5,6,-0.906,1,4,1,55,One year,55,1
CUST_1471,117.30000000000001,97.91,0,3,7,0.319,2,2,0,42,Two year,71,0
CUST_1472,134.8125,80.97,1,5,3,0.177,4,3,1,73,One year,34,1
CUST_1473,75.51249999999999,89.96,1,5,8,0.326,5,1,1,66,One year,4,0
CUST_1474,65.875,103.82,1,12,7,0.011,6,1,1,45,Month-to-month,55,1
CUST_1475,108.45,100.28,0,4,7,0.635,5,2,1,47,One year,66,0
CUST_1476,125.975,116.09,1,4,10,0.093,2,1,2,77,Month-to-month,59,1
CUST_1477,120.28750000000001,73.59,0,5,6,0.837,2,3,2,35,Month-to-month,41,1
CUST_1478,124.725,68.85,1,11,6,-0.029,0,0,0,22,One year,66,1
CUST_1479,79.45,60.19,2,5,9,0.581,7,4,0,54,One year,47,0
CUST_1480,127.225,35.37,0,4,4,-0.185,2,6,0,54,Month-to-month,27,1
CUST_1481,40.025000000000006,77.26,1,4,5,-0.13,4,5,1,53,Two year,21,0
CUST_1482,93.0625,47.7,2,4,6,0.698,2,2,0,64,One year,11,1
CUST_1483,25.724999999999998,112.13,2,4,13,-0.785,3,4,1,50,Month-to-month,22,1
CUST_1484,65.575,78.32,3,4,6,0.13,3,0,0,31,Month-to-month,23,1
CUST_1485,70.8125,79.28,2,6,9,0.453,2,1,0,84,One year,65,0
CUST_1486,74.52499999999999,55.49,0,3,2,0.501,3,2,0,19,Month-to-month,59,1
CUST_1487,111.9375,25.2,1,2,5,0.183,1,5,1,35,One year,70,1
CUST_1488,73.575,23.17,1,4,8,-0.104,1,2,2,31,Two year,28,1
CUST_1489,81.0875,62.33,1,9,4,-0.478,0,3,2,56,Two year,25,1
CUST_1490,54.6875,28.46,1,4,9,0.819,2,5,0,28,Month-to-month,1,1
CUST_1491,71.6625,80.68,1,4,6,-0.26,0,2,1,45,One year,32,0
CUST_1492,53.412499999999994,108.1,2,5,9,0.598,0,1,1,86,One year,29,0
CUST_1493,34.15,108.29,2,5,4,-0.937,1,1,2,34,Two year,20,1
CUST_1494,100.42500000000001,85.9,0,4,5,-0.536,2,3,0,78,Two year,46,1
CUST_1495,108.52499999999999,41.12,0,6,3,-0.309,2,3,3,73,One year,57,1
CUST_1496,102.4375,106.3,1,7,9,0.343,3,5,1,51,Month-to-month,12,1
CUST_1497,82.9375,108.61,1,6,9,-0.361,1,1,1,14,One year,39,0
CUST_1498,72.475,39.67,0,4,7,-0.917,2,2,1,88,Month-to-month,8,1
CUST_1499,132.9125,93.74,1,7,9,-0.652,1,3,2,80,Month-to-month,28,1
CUST_1500,89.88749999999999,48.65,1,4,16,-0.482,2,0,1,50,One year,31,1
CUST_1501,84.9,100.26,1,4,11,-0.648,2,5,0,30,One year,15,1
CUST_1502,28.2,119.72,2,6,8,-0.593,3,2,0,74,Two year,60,1
CUST_1503,67.64999999999999,23.0,0,6,10,0.538,0,5,2,83,Two year,39,1
CUST_1504,72.525,109.74,3,4,7,-0.176,2,2,0,15,Two year,21,0
CUST_1505,74.85000000000001,82.26,0,8,11,-0.19,1,5,1,35,Month-to-month,8,1
CUST_1506,97.52499999999999,117.34,1,5,6,0.933,2,4,1,38,Two year,42,0
CUST_1507,91.7,66.5,0,9,8,-0.107,2,3,2,10,One year,59,1
CUST_1508,100.98750000000001,104.74,0,3,5,0.855,2,2,1,19,Month-to-month,20,1
CUST_1509,120.6125,26.24,1,3,12,-0.402,2,2,1,89,Two year,61,1
CUST_1510,126.625,53.53,0,4,8,-0.199,0,4,1,55,One year,11,1
CUST_1511,114.7625,26.7,0,2,12,-0.207,3,3,0,89,One year,32,1
CUST_1512,144.4375,117.53,2,6,7,0.092,0,5,0,41,Two year,4,0
CUST_1513,27.275,101.7,1,7,7,0.168,1,1,1,46,One year,29,0
CUST_1514,49.474999999999994,105.25,1,4,9,-0.504,2,3,1,5,One year,5,1
CUST_1515,25.950000000000003,113.8,0,3,11,0.587,1,1,1,34,One year,39,0
CUST_1516,105.9375,28.51,2,4,8,-0.007,1,3,0,7,Two year,23,1
CUST_1517,137.25,58.56,1,11,16,-0.986,2,4,0,70,One year,16,1
CUST_1518,55.4375,27.1,0,5,13,0.183,1,5,2,36,Month-to-month,50,1
CUST_1519,140.875,41.08,0,4,6,0.596,2,7,0,49,One year,11,1
CUST_1520,32.5375,42.94,0,8,5,-0.499,1,2,2,15,One year,48,1
CUST_1521,141.8,66.91,0,7,7,-0.924,1,4,3,8,Two year,34,1
CUST_1522,68.94999999999999,46.86,1,3,13,0.614,1,0,1,74,One year,21,0
CUST_1523,37.675,30.1,0,3,9,0.953,2,3,1,84,Two year,63,0
CUST_1524,85.73750000000001,36.75,2,6,9,-0.847,2,1,0,59,Two year,17,1
CUST_1525,57.1,34.73,0,2,10,0.876,0,2,0,50,Two year,34,0
CUST_1526,60.612500000000004,117.31,0,3,9,-0.281,1,2,0,45,Two year,51,0
CUST_1527,63.412499999999994,95.93,2,3,9,0.883,0,3,1,70,One year,67,0
CUST_1528,125.375,116.78,3,4,8,0.298,2,1,1,11,One year,24,0
CUST_1529,92.4,63.97,0,8,10,0.78,4,1,3,63,Two year,22,1
CUST_1530,63.9125,47.84,2,4,4,0.572,1,3,2,20,Two year,10,0
CUST_1531,101.2875,99.83,1,10,8,-0.944,0,1,1,4,Two year,5,1
CUST_1532,114.525,52.63,1,4,8,-0.869,2,2,0,5,Two year,31,1
CUST_1533,59.074999999999996,49.94,2,3,4,0.051,2,4,0,42,One year,24,0
CUST_1534,76.6875,43.25,1,5,4,-0.741,1,1,0,25,Month-to-month,11,1
CUST_1535,40.2375,32.97,2,4,5,-0.078,3,1,0,53,One year,51,0
CUST_1536,47.6375,45.65,1,4,6,0.909,4,3,1,2,Two year,48,0
CUST_1537,110.1375,55.53,1,3,9,-0.41,1,2,2,10,Two year,4,1
CUST_1538,47.675,87.4,1,6,6,-0.022,2,1,0,86,Two year,8,0
CUST_1539,90.64999999999999,26.26,0,5,9,-0.231,4,1,0,24,Two year,7,1
CUST_1540,113.625,41.05,2,3,10,0.26,1,1,3,11,Month-to-month,32,1
CUST_1541,38.362500000000004,100.9,2,4,7,-0.612,2,2,2,64,Two year,22,1
CUST_1542,95.91250000000001,34.69,0,4,10,-0.48,1,1,0,3,Month-to-month,36,1
CUST_1543,57.074999999999996,54.26,1,4,8,0.718,5,4,0,51,One year,29,0
CUST_1544,145.3625,106.47,4,6,11,0.623,4,1,3,64,Month-to-month,68,1
CUST_1545,85.4375,35.49,1,10,5,0.578,2,4,1,69,One year,61,1
CUST_1546,125.75,28.27,1,7,7,0.542,1,5,0,33,Month-to-month,53,1
CUST_1547,93.77499999999999,68.45,1,4,3,-0.081,3,3,1,15,Two year,15,0
CUST_1548,30.425,50.24,0,6,4,0.458,1,5,2,74,Month-to-month,48,1
CUST_1549,104.14999999999999,76.34,0,4,8,-0.226,0,1,0,13,Two year,54,0
CUST_1550,143.925,100.38,1,5,8,-0.799,2,5,3,73,Month-to-month,68,1
CUST_1551,100.19999999999999,33.71,0,5,6,-0.213,1,3,1,60,One year,69,1
CUST_1552,127.4,78.07,1,8,8,-0.683,2,3,0,52,Month-to-month,64,1
CUST_1553,135.525,70.55,1,9,12,-0.218,5,4,2,57,Month-to-month,66,1
CUST_1554,53.5125,34.41,2,5,9,-0.405,2,2,1,62,One year,50,0
CUST_1555,51.5,82.4,1,5,10,0.198,2,3,2,12,Month-to-month,47,1
CUST_1556,101.375,47.36,1,4,3,-0.277,0,2,0,44,One year,68,1
CUST_1557,76.375,68.78,0,4,12,0.411,2,4,2,54,Month-to-month,13,1
CUST_1558,129.98749999999998,28.23,2,3,8,0.024,1,3,1,32,One year,14,1
CUST_1559,137.5,65.96,0,6,6,0.839,2,1,1,61,One year,9,1
CUST_1560,69.17500000000001,50.65,0,5,8,-0.818,4,3,0,38,Two year,28,1
CUST_1561,54.6125,102.24,2,3,12,0.375,3,4,3,12,One year,38,0
CUST_1562,122.5625,25.7,0,6,9,0.345,1,0,0,80,One year,12,1
CUST_1563,59.349999999999994,61.86,2,3,3,0.901,1,3,3,72,Two year,13,0
CUST_1564,127.825,65.84,0,7,4,-0.257,3,2,1,12,Two year,21,1
CUST_1565,77.96249999999999,92.5,1,6,6,-0.389,1,3,2,15,One year,55,0
CUST_1566,108.4375,77.43,0,5,8,-0.655,0,1,0,53,Two year,38,1
CUST_1567,36.9375,86.72,2,7,5,-0.469,1,1,1,29,One year,52,0
CUST_1568,102.9875,97.7,0,2,13,0.004,1,4,2,38,One year,26,0
CUST_1569,81.47500000000001,106.22,0,3,8,0.675,3,3,1,63,Month-to-month,22,1
CUST_1570,98.32499999999999,51.39,0,3,3,-0.431,1,5,3,69,One year,51,1
CUST_1571,46.0,73.8,1,6,14,-0.685,2,2,0,11,Two year,37,0
CUST_1572,117.1125,104.01,2,4,7,-0.456,4,3,2,1,Month-to-month,45,1
CUST_1573,132.85,118.95,0,8,7,-0.798,5,2,0,32,Month-to-month,37,1
CUST_1574,52.087500000000006,108.95,3,3,15,0.853,4,1,2,14,Two year,14,0
CUST_1575,36.9625,57.15,2,6,7,0.745,1,3,1,80,Two year,18,0
CUST_1576,27.95,39.52,0,6,5,-0.383,1,1,0,51,Month-to-month,7,1
CUST_1577,105.25,68.94,2,3,7,-0.506,5,2,0,34,Two year,60,1
CUST_1578,100.88749999999999,94.16,1,4,8,0.811,2,3,2,37,Two year,58,0
CUST_1579,93.3375,69.26,0,5,11,-0.996,2,3,0,79,One year,55,0
CUST_1580,53.9875,68.32,0,10,9,0.201,1,2,3,41,Two year,34,1
CUST_1581,73.86250000000001,103.82,1,2,9,0.832,1,4,0,80,One year,45,0
CUST_1582,99.3125,56.14,1,3,8,0.017,1,1,1,6,Two year,3,1
CUST_1583,87.10000000000001,105.98,0,5,6,-0.994,3,2,1,55,Two year,40,1
CUST_1584,148.475,60.68,1,3,14,-0.562,1,4,0,4,Two year,53,1
CUST_1585,42.05,52.82,2,6,10,0.845,2,1,1,39,Two year,31,0
CUST_1586,111.8875,65.4,0,6,7,-0.966,1,3,0,60,Month-to-month,23,1
CUST_1587,75.5375,96.24,1,2,7,-0.21,0,4,1,64,Month-to-month,65,1
CUST_1588,78.525,32.6,1,3,7,0.579,3,4,2,65,Two year,55,1
CUST_1589,114.7,39.64,3,8,13,0.676,2,3,1,67,Month-to-month,12,1
CUST_1590,111.55,115.14,1,7,10,-0.045,2,2,0,64,Two year,1,0
CUST_1591,148.9125,37.55,1,4,3,-0.535,1,3,1,84,Two year,11,1
